YEAR,MONTH,COUNT,STATE NAME,DISEASE
1956,12,11,Virginia,"Polio, paralytic"
1956,1,10,Washington,"Polio, paralytic"
1956,2,5,Washington,"Polio, paralytic"
1956,3,2,Washington,"Polio, paralytic"
1956,5,2,Washington,"Polio, paralytic"
1956,6,5,Washington,"Polio, paralytic"
1956,7,10,Washington,"Polio, paralytic"
1956,8,22,Washington,"Polio, paralytic"
1956,9,24,Washington,"Polio, paralytic"
1956,10,10,Washington,"Polio, paralytic"
1956,11,3,Washington,"Polio, paralytic"
1956,12,5,Washington,"Polio, paralytic"
1956,2,2,West Virginia,"Polio, paralytic"
1956,3,1,West Virginia,"Polio, paralytic"
1956,4,2,West Virginia,"Polio, paralytic"
1956,5,2,West Virginia,"Polio, paralytic"
1956,6,1,West Virginia,"Polio, paralytic"
1956,7,6,West Virginia,"Polio, paralytic"
1956,8,20,West Virginia,"Polio, paralytic"
1956,9,15,West Virginia,"Polio, paralytic"
1956,10,5,West Virginia,"Polio, paralytic"
1956,11,3,West Virginia,"Polio, paralytic"
1956,12,3,West Virginia,"Polio, paralytic"
1956,1,1,Wisconsin,"Polio, paralytic"
1956,3,5,Wisconsin,"Polio, paralytic"
1956,4,4,Wisconsin,"Polio, paralytic"
1956,5,4,Wisconsin,"Polio, paralytic"
1956,6,8,Wisconsin,"Polio, paralytic"
1956,7,23,Wisconsin,"Polio, paralytic"
1956,8,62,Wisconsin,"Polio, paralytic"
1956,9,90,Wisconsin,"Polio, paralytic"
1956,10,38,Wisconsin,"Polio, paralytic"
1956,11,16,Wisconsin,"Polio, paralytic"
1956,12,12,Wisconsin,"Polio, paralytic"
1956,2,1,Wyoming,"Polio, paralytic"
1956,4,1,Wyoming,"Polio, paralytic"
1956,6,1,Wyoming,"Polio, paralytic"
1956,7,2,Wyoming,"Polio, paralytic"
1956,8,3,Wyoming,"Polio, paralytic"
1956,9,5,Wyoming,"Polio, paralytic"
1956,10,3,Wyoming,"Polio, paralytic"
1956,12,2,Wyoming,"Polio, paralytic"
1956,1,1,Palau,"Polio, paralytic"
1956,2,2,Palau,"Polio, paralytic"
1956,4,2,Palau,"Polio, paralytic"
1956,5,2,Palau,"Polio, paralytic"
1956,6,5,Palau,"Polio, paralytic"
1956,7,11,Palau,"Polio, paralytic"
1956,8,16,Palau,"Polio, paralytic"
1956,9,16,Palau,"Polio, paralytic"
1956,10,8,Palau,"Polio, paralytic"
1956,11,6,Palau,"Polio, paralytic"
1956,12,5,Palau,"Polio, paralytic"
1957,1,7,Alabama,"Polio, paralytic"
1957,2,4,Alabama,"Polio, paralytic"
1957,3,1,Alabama,"Polio, paralytic"
1957,4,5,Alabama,"Polio, paralytic"
1957,5,3,Alabama,"Polio, paralytic"
1957,6,5,Alabama,"Polio, paralytic"
1957,7,4,Alabama,"Polio, paralytic"
1957,8,3,Alabama,"Polio, paralytic"
1957,9,6,Alabama,"Polio, paralytic"
1957,10,3,Alabama,"Polio, paralytic"
1957,11,5,Alabama,"Polio, paralytic"
1957,12,3,Alabama,"Polio, paralytic"
1957,1,1,Alaska,"Polio, paralytic"
1957,3,1,Alaska,"Polio, paralytic"
1957,9,1,Alaska,"Polio, paralytic"
1957,1,1,Arizona,"Polio, paralytic"
1957,2,4,Arizona,"Polio, paralytic"
1957,4,1,Arizona,"Polio, paralytic"
1957,5,2,Arizona,"Polio, paralytic"
1957,7,4,Arizona,"Polio, paralytic"
1957,8,2,Arizona,"Polio, paralytic"
1957,9,3,Arizona,"Polio, paralytic"
1957,10,2,Arizona,"Polio, paralytic"
1957,12,3,Arizona,"Polio, paralytic"
1957,1,1,Arkansas,"Polio, paralytic"
1957,2,1,Arkansas,"Polio, paralytic"
1957,4,2,Arkansas,"Polio, paralytic"
1957,5,2,Arkansas,"Polio, paralytic"
1957,6,3,Arkansas,"Polio, paralytic"
1957,7,4,Arkansas,"Polio, paralytic"
1957,8,4,Arkansas,"Polio, paralytic"
1957,9,4,Arkansas,"Polio, paralytic"
1957,10,4,Arkansas,"Polio, paralytic"
1957,1,29,California,"Polio, paralytic"
1957,2,14,California,"Polio, paralytic"
1957,3,11,California,"Polio, paralytic"
1957,4,14,California,"Polio, paralytic"
1957,5,19,California,"Polio, paralytic"
1957,6,17,California,"Polio, paralytic"
1957,7,33,California,"Polio, paralytic"
1957,8,30,California,"Polio, paralytic"
1957,9,30,California,"Polio, paralytic"
1957,10,54,California,"Polio, paralytic"
1957,11,24,California,"Polio, paralytic"
1957,12,19,California,"Polio, paralytic"
1957,1,1,Colorado,"Polio, paralytic"
1957,2,2,Colorado,"Polio, paralytic"
1957,3,1,Colorado,"Polio, paralytic"
1957,4,2,Colorado,"Polio, paralytic"
1957,5,3,Colorado,"Polio, paralytic"
1957,7,1,Colorado,"Polio, paralytic"
1957,8,4,Colorado,"Polio, paralytic"
1957,9,6,Colorado,"Polio, paralytic"
1957,10,3,Colorado,"Polio, paralytic"
1957,11,3,Colorado,"Polio, paralytic"
1957,1,2,Connecticut,"Polio, paralytic"
1957,3,1,Connecticut,"Polio, paralytic"
1957,5,3,Connecticut,"Polio, paralytic"
1957,7,1,Connecticut,"Polio, paralytic"
1957,8,2,Connecticut,"Polio, paralytic"
1957,9,1,Connecticut,"Polio, paralytic"
1957,10,1,Connecticut,"Polio, paralytic"
1957,11,1,Connecticut,"Polio, paralytic"
1957,12,1,Connecticut,"Polio, paralytic"
1957,10,1,Delaware,"Polio, paralytic"
1957,7,8,District of Columbia,"Polio, paralytic"
1957,8,23,District of Columbia,"Polio, paralytic"
1957,9,18,District of Columbia,"Polio, paralytic"
1957,10,11,District of Columbia,"Polio, paralytic"
1957,11,3,District of Columbia,"Polio, paralytic"
1957,12,3,District of Columbia,"Polio, paralytic"
1957,1,6,Florida,"Polio, paralytic"
1957,2,4,Florida,"Polio, paralytic"
1957,3,1,Florida,"Polio, paralytic"
1957,4,1,Florida,"Polio, paralytic"
1957,5,1,Florida,"Polio, paralytic"
1957,6,4,Florida,"Polio, paralytic"
1957,7,6,Florida,"Polio, paralytic"
1957,8,5,Florida,"Polio, paralytic"
1957,9,6,Florida,"Polio, paralytic"
1957,10,3,Florida,"Polio, paralytic"
1957,11,2,Florida,"Polio, paralytic"
1957,1,5,Georgia,"Polio, paralytic"
1957,2,2,Georgia,"Polio, paralytic"
1957,3,2,Georgia,"Polio, paralytic"
1957,4,5,Georgia,"Polio, paralytic"
1957,5,7,Georgia,"Polio, paralytic"
1957,6,8,Georgia,"Polio, paralytic"
1957,7,7,Georgia,"Polio, paralytic"
1957,8,16,Georgia,"Polio, paralytic"
1957,9,6,Georgia,"Polio, paralytic"
1957,10,9,Georgia,"Polio, paralytic"
1957,11,2,Georgia,"Polio, paralytic"
1957,12,2,Georgia,"Polio, paralytic"
1957,1,1,Hawaii,"Polio, paralytic"
1957,8,2,Hawaii,"Polio, paralytic"
1957,9,4,Hawaii,"Polio, paralytic"
1957,11,1,Hawaii,"Polio, paralytic"
1957,12,1,Hawaii,"Polio, paralytic"
1957,5,1,Idaho,"Polio, paralytic"
1957,7,1,Idaho,"Polio, paralytic"
1957,8,3,Idaho,"Polio, paralytic"
1957,9,1,Idaho,"Polio, paralytic"
1957,1,5,Illinois,"Polio, paralytic"
1957,2,1,Illinois,"Polio, paralytic"
1957,4,2,Illinois,"Polio, paralytic"
1957,5,3,Illinois,"Polio, paralytic"
1957,6,9,Illinois,"Polio, paralytic"
1957,7,24,Illinois,"Polio, paralytic"
1957,8,49,Illinois,"Polio, paralytic"
1957,9,50,Illinois,"Polio, paralytic"
1957,10,5,Illinois,"Polio, paralytic"
1957,11,4,Illinois,"Polio, paralytic"
1957,12,9,Illinois,"Polio, paralytic"
1957,1,2,Indiana,"Polio, paralytic"
1957,2,3,Indiana,"Polio, paralytic"
1957,3,2,Indiana,"Polio, paralytic"
1957,4,1,Indiana,"Polio, paralytic"
1957,5,3,Indiana,"Polio, paralytic"
1957,6,3,Indiana,"Polio, paralytic"
1957,7,8,Indiana,"Polio, paralytic"
1957,8,22,Indiana,"Polio, paralytic"
1957,9,25,Indiana,"Polio, paralytic"
1957,10,12,Indiana,"Polio, paralytic"
1957,11,4,Indiana,"Polio, paralytic"
1957,12,2,Indiana,"Polio, paralytic"
1957,6,1,Iowa,"Polio, paralytic"
1957,7,2,Iowa,"Polio, paralytic"
1957,8,2,Iowa,"Polio, paralytic"
1957,9,11,Iowa,"Polio, paralytic"
1957,10,3,Iowa,"Polio, paralytic"
1957,11,1,Iowa,"Polio, paralytic"
1957,12,1,Iowa,"Polio, paralytic"
1957,1,1,Kansas,"Polio, paralytic"
1957,2,2,Kansas,"Polio, paralytic"
1957,3,1,Kansas,"Polio, paralytic"
1957,6,1,Kansas,"Polio, paralytic"
1957,7,4,Kansas,"Polio, paralytic"
1957,8,3,Kansas,"Polio, paralytic"
1957,9,3,Kansas,"Polio, paralytic"
1957,10,1,Kansas,"Polio, paralytic"
1957,11,2,Kansas,"Polio, paralytic"
1957,1,1,Kentucky,"Polio, paralytic"
1957,4,1,Kentucky,"Polio, paralytic"
1957,5,1,Kentucky,"Polio, paralytic"
1957,6,1,Kentucky,"Polio, paralytic"
1957,7,15,Kentucky,"Polio, paralytic"
1957,8,16,Kentucky,"Polio, paralytic"
1957,9,15,Kentucky,"Polio, paralytic"
1957,10,12,Kentucky,"Polio, paralytic"
1957,11,5,Kentucky,"Polio, paralytic"
1957,12,1,Kentucky,"Polio, paralytic"
1957,1,3,Louisiana,"Polio, paralytic"
1957,2,2,Louisiana,"Polio, paralytic"
1957,3,7,Louisiana,"Polio, paralytic"
1957,4,5,Louisiana,"Polio, paralytic"
1957,5,4,Louisiana,"Polio, paralytic"
1957,6,5,Louisiana,"Polio, paralytic"
1957,7,7,Louisiana,"Polio, paralytic"
1957,8,15,Louisiana,"Polio, paralytic"
1957,9,12,Louisiana,"Polio, paralytic"
1957,10,7,Louisiana,"Polio, paralytic"
1957,11,6,Louisiana,"Polio, paralytic"
1957,12,1,Louisiana,"Polio, paralytic"
1957,2,1,Maine,"Polio, paralytic"
1957,8,1,Maine,"Polio, paralytic"
1957,11,2,Maine,"Polio, paralytic"
1957,4,1,Maryland,"Polio, paralytic"
1957,5,3,Maryland,"Polio, paralytic"
1957,6,3,Maryland,"Polio, paralytic"
1957,7,1,Maryland,"Polio, paralytic"
1957,8,8,Maryland,"Polio, paralytic"
1957,9,3,Maryland,"Polio, paralytic"
1957,10,14,Maryland,"Polio, paralytic"
1957,7,4,Massachusetts,"Polio, paralytic"
1957,9,4,Massachusetts,"Polio, paralytic"
1957,10,2,Massachusetts,"Polio, paralytic"
1957,12,1,Massachusetts,"Polio, paralytic"
1957,1,5,Michigan,"Polio, paralytic"
1957,2,1,Michigan,"Polio, paralytic"
1957,3,1,Michigan,"Polio, paralytic"
1957,4,4,Michigan,"Polio, paralytic"
1957,5,1,Michigan,"Polio, paralytic"
1957,6,4,Michigan,"Polio, paralytic"
1957,7,20,Michigan,"Polio, paralytic"
1957,8,38,Michigan,"Polio, paralytic"
1957,9,31,Michigan,"Polio, paralytic"
1957,10,13,Michigan,"Polio, paralytic"
1957,11,3,Michigan,"Polio, paralytic"
1957,1,1,Minnesota,"Polio, paralytic"
1957,3,1,Minnesota,"Polio, paralytic"
1957,4,1,Minnesota,"Polio, paralytic"
1957,5,1,Minnesota,"Polio, paralytic"
1957,6,1,Minnesota,"Polio, paralytic"
1957,8,7,Minnesota,"Polio, paralytic"
1957,9,12,Minnesota,"Polio, paralytic"
1957,10,7,Minnesota,"Polio, paralytic"
1957,11,1,Minnesota,"Polio, paralytic"
1957,12,2,Minnesota,"Polio, paralytic"
1957,1,2,Mississippi,"Polio, paralytic"
1957,2,4,Mississippi,"Polio, paralytic"
1957,3,4,Mississippi,"Polio, paralytic"
1957,4,2,Mississippi,"Polio, paralytic"
1957,5,2,Mississippi,"Polio, paralytic"
1957,6,6,Mississippi,"Polio, paralytic"
1957,7,2,Mississippi,"Polio, paralytic"
1957,8,3,Mississippi,"Polio, paralytic"
1957,10,2,Mississippi,"Polio, paralytic"
1957,11,2,Mississippi,"Polio, paralytic"
1957,12,1,Mississippi,"Polio, paralytic"
1957,1,4,Missouri,"Polio, paralytic"
1957,2,5,Missouri,"Polio, paralytic"
1957,3,2,Missouri,"Polio, paralytic"
1957,5,3,Missouri,"Polio, paralytic"
1957,6,3,Missouri,"Polio, paralytic"
1957,7,8,Missouri,"Polio, paralytic"
1957,8,13,Missouri,"Polio, paralytic"
1957,9,6,Missouri,"Polio, paralytic"
1957,10,9,Missouri,"Polio, paralytic"
1957,11,5,Missouri,"Polio, paralytic"
1957,12,2,Missouri,"Polio, paralytic"
1957,1,1,Montana,"Polio, paralytic"
1957,8,2,Montana,"Polio, paralytic"
1957,9,1,Montana,"Polio, paralytic"
1957,10,1,Montana,"Polio, paralytic"
1957,1,3,Nebraska,"Polio, paralytic"
1957,2,2,Nebraska,"Polio, paralytic"
1957,3,2,Nebraska,"Polio, paralytic"
1957,4,1,Nebraska,"Polio, paralytic"
1957,5,2,Nebraska,"Polio, paralytic"
1957,6,3,Nebraska,"Polio, paralytic"
1957,7,6,Nebraska,"Polio, paralytic"
1957,8,6,Nebraska,"Polio, paralytic"
1957,9,4,Nebraska,"Polio, paralytic"
1957,7,1,Nevada,"Polio, paralytic"
1957,10,1,New Hampshire,"Polio, paralytic"
1957,1,1,New Jersey,"Polio, paralytic"
1957,6,2,New Jersey,"Polio, paralytic"
1957,7,4,New Jersey,"Polio, paralytic"
1957,8,5,New Jersey,"Polio, paralytic"
1957,9,8,New Jersey,"Polio, paralytic"
1957,10,6,New Jersey,"Polio, paralytic"
1957,12,3,New Jersey,"Polio, paralytic"
1957,1,1,New Mexico,"Polio, paralytic"
1957,2,1,New Mexico,"Polio, paralytic"
1957,4,1,New Mexico,"Polio, paralytic"
1957,5,2,New Mexico,"Polio, paralytic"
1957,6,3,New Mexico,"Polio, paralytic"
1957,8,7,New Mexico,"Polio, paralytic"
1957,9,1,New Mexico,"Polio, paralytic"
1957,10,2,New Mexico,"Polio, paralytic"
1957,12,1,New Mexico,"Polio, paralytic"
1957,1,4,New York,"Polio, paralytic"
1957,2,1,New York,"Polio, paralytic"
1957,3,2,New York,"Polio, paralytic"
1957,5,2,New York,"Polio, paralytic"
1957,6,6,New York,"Polio, paralytic"
1957,7,6,New York,"Polio, paralytic"
1957,8,15,New York,"Polio, paralytic"
1957,9,16,New York,"Polio, paralytic"
1957,10,11,New York,"Polio, paralytic"
1957,11,3,New York,"Polio, paralytic"
1957,12,2,New York,"Polio, paralytic"
1957,1,5,North Carolina,"Polio, paralytic"
1957,2,1,North Carolina,"Polio, paralytic"
1957,5,2,North Carolina,"Polio, paralytic"
1957,6,2,North Carolina,"Polio, paralytic"
1957,7,11,North Carolina,"Polio, paralytic"
1957,8,5,North Carolina,"Polio, paralytic"
1957,9,16,North Carolina,"Polio, paralytic"
1957,10,8,North Carolina,"Polio, paralytic"
1957,11,1,North Carolina,"Polio, paralytic"
1957,12,1,North Carolina,"Polio, paralytic"
1957,7,2,North Dakota,"Polio, paralytic"
1957,8,1,North Dakota,"Polio, paralytic"
1957,9,3,North Dakota,"Polio, paralytic"
1957,10,1,North Dakota,"Polio, paralytic"
1957,1,3,Ohio,"Polio, paralytic"
1957,2,1,Ohio,"Polio, paralytic"
1957,4,2,Ohio,"Polio, paralytic"
1957,5,1,Ohio,"Polio, paralytic"
1957,6,3,Ohio,"Polio, paralytic"
1957,7,19,Ohio,"Polio, paralytic"
1957,8,45,Ohio,"Polio, paralytic"
1957,9,27,Ohio,"Polio, paralytic"
1957,10,16,Ohio,"Polio, paralytic"
1957,11,2,Ohio,"Polio, paralytic"
1957,12,3,Ohio,"Polio, paralytic"
1957,1,2,Oklahoma,"Polio, paralytic"
1957,3,1,Oklahoma,"Polio, paralytic"
1957,6,3,Oklahoma,"Polio, paralytic"
1957,7,7,Oklahoma,"Polio, paralytic"
1957,8,4,Oklahoma,"Polio, paralytic"
1957,9,8,Oklahoma,"Polio, paralytic"
1957,10,5,Oklahoma,"Polio, paralytic"
1957,11,1,Oklahoma,"Polio, paralytic"
1957,12,4,Oklahoma,"Polio, paralytic"
1957,1,1,Oregon,"Polio, paralytic"
1957,2,3,Oregon,"Polio, paralytic"
1957,3,3,Oregon,"Polio, paralytic"
1957,4,4,Oregon,"Polio, paralytic"
1957,5,2,Oregon,"Polio, paralytic"
1957,7,4,Oregon,"Polio, paralytic"
1957,8,2,Oregon,"Polio, paralytic"
1957,10,5,Oregon,"Polio, paralytic"
1957,11,2,Oregon,"Polio, paralytic"
1957,12,3,Oregon,"Polio, paralytic"
1957,1,1,Pennsylvania,"Polio, paralytic"
1957,2,3,Pennsylvania,"Polio, paralytic"
1957,3,1,Pennsylvania,"Polio, paralytic"
1957,6,3,Pennsylvania,"Polio, paralytic"
1957,7,1,Pennsylvania,"Polio, paralytic"
1957,8,3,Pennsylvania,"Polio, paralytic"
1957,9,6,Pennsylvania,"Polio, paralytic"
1957,10,1,Pennsylvania,"Polio, paralytic"
1957,11,2,Pennsylvania,"Polio, paralytic"
1957,12,2,Pennsylvania,"Polio, paralytic"
1957,1,9,South Carolina,"Polio, paralytic"
1957,2,5,South Carolina,"Polio, paralytic"
1957,3,1,South Carolina,"Polio, paralytic"
1957,5,2,South Carolina,"Polio, paralytic"
1957,6,11,South Carolina,"Polio, paralytic"
1957,7,13,South Carolina,"Polio, paralytic"
1957,8,6,South Carolina,"Polio, paralytic"
1957,9,11,South Carolina,"Polio, paralytic"
1957,10,6,South Carolina,"Polio, paralytic"
1957,11,2,South Carolina,"Polio, paralytic"
1957,6,2,South Dakota,"Polio, paralytic"
1957,7,1,South Dakota,"Polio, paralytic"
1957,8,10,South Dakota,"Polio, paralytic"
1957,9,3,South Dakota,"Polio, paralytic"
1957,10,2,South Dakota,"Polio, paralytic"
1957,1,3,Tennessee,"Polio, paralytic"
1957,2,2,Tennessee,"Polio, paralytic"
1957,3,3,Tennessee,"Polio, paralytic"
1957,4,4,Tennessee,"Polio, paralytic"
1957,5,1,Tennessee,"Polio, paralytic"
1957,6,3,Tennessee,"Polio, paralytic"
1957,7,8,Tennessee,"Polio, paralytic"
1957,8,11,Tennessee,"Polio, paralytic"
1957,9,13,Tennessee,"Polio, paralytic"
1957,10,15,Tennessee,"Polio, paralytic"
1957,11,3,Tennessee,"Polio, paralytic"
1957,12,2,Tennessee,"Polio, paralytic"
1957,1,18,Texas,"Polio, paralytic"
1957,2,21,Texas,"Polio, paralytic"
1957,3,17,Texas,"Polio, paralytic"
1957,4,14,Texas,"Polio, paralytic"
1957,5,47,Texas,"Polio, paralytic"
1957,6,75,Texas,"Polio, paralytic"
1957,7,56,Texas,"Polio, paralytic"
1957,8,33,Texas,"Polio, paralytic"
1957,9,20,Texas,"Polio, paralytic"
1957,10,24,Texas,"Polio, paralytic"
1957,11,25,Texas,"Polio, paralytic"
1957,12,19,Texas,"Polio, paralytic"
1957,1,5,Utah,"Polio, paralytic"
1957,2,1,Utah,"Polio, paralytic"
1957,4,1,Utah,"Polio, paralytic"
1957,5,2,Utah,"Polio, paralytic"
1957,9,3,Utah,"Polio, paralytic"
1957,5,2,Vermont,"Polio, paralytic"
1957,8,1,Vermont,"Polio, paralytic"
1957,10,1,Vermont,"Polio, paralytic"
1957,1,1,Virginia,"Polio, paralytic"
1957,2,2,Virginia,"Polio, paralytic"
1957,3,2,Virginia,"Polio, paralytic"
1957,6,3,Virginia,"Polio, paralytic"
1957,7,5,Virginia,"Polio, paralytic"
1957,8,15,Virginia,"Polio, paralytic"
1957,9,14,Virginia,"Polio, paralytic"
1957,10,18,Virginia,"Polio, paralytic"
1957,11,5,Virginia,"Polio, paralytic"
1957,12,4,Virginia,"Polio, paralytic"
1957,1,2,Washington,"Polio, paralytic"
1957,3,2,Washington,"Polio, paralytic"
1957,6,1,Washington,"Polio, paralytic"
1957,7,1,Washington,"Polio, paralytic"
1957,8,3,Washington,"Polio, paralytic"
1957,9,6,Washington,"Polio, paralytic"
1957,10,3,Washington,"Polio, paralytic"
1957,11,1,Washington,"Polio, paralytic"
1957,2,3,West Virginia,"Polio, paralytic"
1957,6,2,West Virginia,"Polio, paralytic"
1957,7,1,West Virginia,"Polio, paralytic"
1957,8,5,West Virginia,"Polio, paralytic"
1957,9,13,West Virginia,"Polio, paralytic"
1957,10,9,West Virginia,"Polio, paralytic"
1957,11,5,West Virginia,"Polio, paralytic"
1957,12,1,West Virginia,"Polio, paralytic"
1957,1,2,Wisconsin,"Polio, paralytic"
1957,2,2,Wisconsin,"Polio, paralytic"
1957,4,2,Wisconsin,"Polio, paralytic"
1957,5,1,Wisconsin,"Polio, paralytic"
1957,6,1,Wisconsin,"Polio, paralytic"
1957,7,1,Wisconsin,"Polio, paralytic"
1957,8,9,Wisconsin,"Polio, paralytic"
1957,9,8,Wisconsin,"Polio, paralytic"
1957,10,4,Wisconsin,"Polio, paralytic"
1957,11,3,Wisconsin,"Polio, paralytic"
1957,12,2,Wisconsin,"Polio, paralytic"
1957,3,1,Wyoming,"Polio, paralytic"
1957,5,2,Wyoming,"Polio, paralytic"
1957,7,1,Wyoming,"Polio, paralytic"
1957,8,1,Wyoming,"Polio, paralytic"
1957,9,2,Wyoming,"Polio, paralytic"
1957,1,1,Palau,"Polio, paralytic"
1957,2,1,Palau,"Polio, paralytic"
1957,6,1,Palau,"Polio, paralytic"
1957,7,3,Palau,"Polio, paralytic"
1957,8,6,Palau,"Polio, paralytic"
1957,9,9,Palau,"Polio, paralytic"
1957,10,11,Palau,"Polio, paralytic"
1957,11,3,Palau,"Polio, paralytic"
1957,12,4,Palau,"Polio, paralytic"
1958,2,3,Alabama,"Polio, paralytic"
1958,4,2,Alabama,"Polio, paralytic"
1958,7,2,Alabama,"Polio, paralytic"
1958,8,14,Alabama,"Polio, paralytic"
1958,9,8,Alabama,"Polio, paralytic"
1958,10,4,Alabama,"Polio, paralytic"
1958,11,14,Alabama,"Polio, paralytic"
1958,12,5,Alabama,"Polio, paralytic"
1958,5,1,Alaska,"Polio, paralytic"
1958,1,1,Arizona,"Polio, paralytic"
1958,4,1,Arizona,"Polio, paralytic"
1958,5,1,Arizona,"Polio, paralytic"
1958,7,1,Arizona,"Polio, paralytic"
1958,8,3,Arizona,"Polio, paralytic"
1958,9,7,Arizona,"Polio, paralytic"
1958,10,3,Arizona,"Polio, paralytic"
1958,1,1,Arkansas,"Polio, paralytic"
1958,2,1,Arkansas,"Polio, paralytic"
1958,4,1,Arkansas,"Polio, paralytic"
1958,6,1,Arkansas,"Polio, paralytic"
1958,7,2,Arkansas,"Polio, paralytic"
1958,8,2,Arkansas,"Polio, paralytic"
1958,9,7,Arkansas,"Polio, paralytic"
1958,10,5,Arkansas,"Polio, paralytic"
1958,11,5,Arkansas,"Polio, paralytic"
1958,12,6,Arkansas,"Polio, paralytic"
1958,1,8,California,"Polio, paralytic"
1958,2,7,California,"Polio, paralytic"
1958,3,8,California,"Polio, paralytic"
1958,4,5,California,"Polio, paralytic"
1958,5,15,California,"Polio, paralytic"
1958,6,18,California,"Polio, paralytic"
1958,7,19,California,"Polio, paralytic"
1958,8,30,California,"Polio, paralytic"
1958,9,50,California,"Polio, paralytic"
1958,10,44,California,"Polio, paralytic"
1958,11,18,California,"Polio, paralytic"
1958,12,10,California,"Polio, paralytic"
1958,3,1,Colorado,"Polio, paralytic"
1958,4,1,Colorado,"Polio, paralytic"
1958,6,2,Colorado,"Polio, paralytic"
1958,7,1,Colorado,"Polio, paralytic"
1958,8,1,Colorado,"Polio, paralytic"
1958,9,3,Colorado,"Polio, paralytic"
1958,10,2,Colorado,"Polio, paralytic"
1958,11,2,Colorado,"Polio, paralytic"
1958,3,1,Connecticut,"Polio, paralytic"
1958,4,1,Connecticut,"Polio, paralytic"
1958,5,1,Connecticut,"Polio, paralytic"
1958,6,2,Connecticut,"Polio, paralytic"
1958,7,3,Connecticut,"Polio, paralytic"
1958,8,4,Connecticut,"Polio, paralytic"
1958,9,8,Connecticut,"Polio, paralytic"
1958,10,8,Connecticut,"Polio, paralytic"
1958,11,1,Connecticut,"Polio, paralytic"
1958,3,1,Delaware,"Polio, paralytic"
1958,7,1,Delaware,"Polio, paralytic"
1958,8,3,Delaware,"Polio, paralytic"
1958,9,4,Delaware,"Polio, paralytic"
1958,10,3,Delaware,"Polio, paralytic"
1958,11,2,Delaware,"Polio, paralytic"
1958,12,4,Delaware,"Polio, paralytic"
1958,4,1,District of Columbia,"Polio, paralytic"
1958,6,1,District of Columbia,"Polio, paralytic"
1958,7,1,District of Columbia,"Polio, paralytic"
1958,8,1,District of Columbia,"Polio, paralytic"
1958,9,1,District of Columbia,"Polio, paralytic"
1958,10,1,District of Columbia,"Polio, paralytic"
1958,11,1,District of Columbia,"Polio, paralytic"
1958,12,1,District of Columbia,"Polio, paralytic"
1958,1,5,Florida,"Polio, paralytic"
1958,2,4,Florida,"Polio, paralytic"
1958,3,3,Florida,"Polio, paralytic"
1958,4,2,Florida,"Polio, paralytic"
1958,5,5,Florida,"Polio, paralytic"
1958,6,4,Florida,"Polio, paralytic"
1958,7,18,Florida,"Polio, paralytic"
1958,8,13,Florida,"Polio, paralytic"
1958,9,12,Florida,"Polio, paralytic"
1958,10,12,Florida,"Polio, paralytic"
1958,11,9,Florida,"Polio, paralytic"
1958,12,10,Florida,"Polio, paralytic"
1958,4,1,Georgia,"Polio, paralytic"
1958,5,2,Georgia,"Polio, paralytic"
1958,6,7,Georgia,"Polio, paralytic"
1958,7,3,Georgia,"Polio, paralytic"
1958,8,10,Georgia,"Polio, paralytic"
1958,9,5,Georgia,"Polio, paralytic"
1958,10,15,Georgia,"Polio, paralytic"
1958,11,6,Georgia,"Polio, paralytic"
1958,12,7,Georgia,"Polio, paralytic"
1958,3,1,Hawaii,"Polio, paralytic"
1958,4,3,Hawaii,"Polio, paralytic"
1958,5,10,Hawaii,"Polio, paralytic"
1958,6,18,Hawaii,"Polio, paralytic"
1958,7,16,Hawaii,"Polio, paralytic"
1958,8,14,Hawaii,"Polio, paralytic"
1958,9,6,Hawaii,"Polio, paralytic"
1958,10,7,Hawaii,"Polio, paralytic"
1958,11,1,Hawaii,"Polio, paralytic"
1958,12,2,Hawaii,"Polio, paralytic"
1958,7,1,Idaho,"Polio, paralytic"
1958,9,1,Idaho,"Polio, paralytic"
1958,10,1,Idaho,"Polio, paralytic"
1958,1,1,Illinois,"Polio, paralytic"
1958,2,2,Illinois,"Polio, paralytic"
1958,3,1,Illinois,"Polio, paralytic"
1958,5,2,Illinois,"Polio, paralytic"
1958,6,2,Illinois,"Polio, paralytic"
1958,7,8,Illinois,"Polio, paralytic"
1958,8,15,Illinois,"Polio, paralytic"
1958,9,34,Illinois,"Polio, paralytic"
1958,10,37,Illinois,"Polio, paralytic"
1958,11,14,Illinois,"Polio, paralytic"
1958,12,18,Illinois,"Polio, paralytic"
1958,6,2,Indiana,"Polio, paralytic"
1958,7,8,Indiana,"Polio, paralytic"
1958,8,28,Indiana,"Polio, paralytic"
1958,9,26,Indiana,"Polio, paralytic"
1958,10,21,Indiana,"Polio, paralytic"
1958,11,15,Indiana,"Polio, paralytic"
1958,12,2,Indiana,"Polio, paralytic"
1958,2,1,Iowa,"Polio, paralytic"
1958,6,2,Iowa,"Polio, paralytic"
1958,8,6,Iowa,"Polio, paralytic"
1958,9,8,Iowa,"Polio, paralytic"
1958,10,7,Iowa,"Polio, paralytic"
1958,11,6,Iowa,"Polio, paralytic"
1958,12,5,Iowa,"Polio, paralytic"
1958,5,1,Kansas,"Polio, paralytic"
1958,6,2,Kansas,"Polio, paralytic"
1958,7,3,Kansas,"Polio, paralytic"
1958,8,5,Kansas,"Polio, paralytic"
